unique_id,date,name,category,type,rating,price,average_revenue
132932512448416, 2022-02-14, Family Farmhouse, Cottage,Vacation, 5, 85.25, 92474.0
132932512448464, , Seaside Cottage, BeachHouse,Vacation, 3, 81.93, 95900.0
132932512481344, 2022-01-19, Seaside Cottage, BeachHouse,Vacation, , 91.59, 85884.0
132932512481392, 2022-03-02, Family Farmhouse, Cottage,Vacation, 4, 71.13, 97256.0
132932512481440, 2022-03-15, Seaside Cottage, BeachHouse,Vacation, 5, 82.26, 87318.0
132932512481488, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, 4, 76.59, 78815.0
132932512481536, 2022-01-20, Seaside Cottage, BeachHouse,Vacation, 3, 79.61, 91880.0
132932512481584, 2022-01-13, Sunset Retreat, BeachHouse,Vacation, 5, 88.18, 95642.0
132932512481632, 2022-05-07, Seaside Cottage, BeachHouse,Vacation, 5, 90.73, 97968.0
132932512481680, 2022-03-04, Seaside Cottage, BeachHouse,Vacation, 4, 76.05, 87978.0
132932512481728, 2022-02-18, Sunset Retreat, BeachHouse,Vacation, 5, 85.33, 88605.0
132932512481776, 2022-04-11, Seaside Cottage, BeachHouse,Vacation, 4, , 99833.0
132932512481824, 2022-08-20, Urban Retreat, Cottage,Vacation, 5, 70.8, 90431.0
132932512481872, 2022-03-15, Family Farmhouse, Cottage,Vacation, 4, 97.9, 73501.0
132932512481920, 2022-02-22, Seaside Cottage, BeachHouse,Vacation, 4, 89.48, 89254.0
132932512481968, 2022-01-08, Seaside Cottage, BeachHouse,Vacation, 4, 70.79, 79422.0
132932512482016, 2022-05-18, Family Farmhouse, Cottage,Vacation, 4, 64.55, 91516.0
132932512482064, 2022-07-14, Family Farmhouse, Cottage,Vacation, 4, 66.7, 99653.0
132932512482112, , Executive Suite, HotelRoom,Travel, 4, 64.66, 99402.0
132932512482160, 2022-04-09, Sunset Retreat, BeachHouse,Vacation, 3, 83.41, 84398.0
132932512482208, 2022-01-13, Family Farmhouse, Cottage,Vacation, 5, 75.48, 74320.0
132932512482256, 2022-05-06, Sunset Retreat, BeachHouse,Vacation, 3, 75.61, 78161.0
132932512482304, 2022-03-24, Seaside Cottage, BeachHouse,Vacation, 4, 90.01, 81954.0
132932512482352, 2022-04-20, Seaside Cottage, BeachHouse,Vacation, 3, 77.93, 89861.0
132932512482400, 2022-01-13, Family Farmhouse, Cottage,Vacation, 3, 89.11, 99849.0
132932512482448, 2022-02-12, Family Farmhouse, Cottage,Vacation, 5, 82.03, 99330.0
132932512482496, 2022-03-28, Sunset Retreat, BeachHouse,Vacation, 2, 90.38, 61724.0
132932512482544, 2022-08-17, Sunset Retreat, BeachHouse,Vacation, 2, 88.29, 97828.0
132932512482592, 2022-01-25, Sunset Retreat, BeachHouse,Vacation, 4, , 80605.0
132932512482640, 2022-04-08, Family Farmhouse, Cottage,Vacation, 5, 86.24, 99222.0
132932512482688, 2022-05-01, Sunset Retreat, BeachHouse,Vacation, 4, 85.46, 92568.0
132932512482736, 2022-04-09, Seaside Cottage, BeachHouse,Vacation, 5, 86.21, 77827.0
132932512482784, 2022-01-07, Seaside Cottage, BeachHouse,Vacation, 4, 86.96, 71836.0
132932512482832, 2022-05-09, Seaside Cottage, BeachHouse,Vacation, 4, 94.85, 86921.0
132932512482880, 2022-05-27, Seaside Cottage, BeachHouse,Vacation, 5, , 94102.0
132932512482928, 2022-04-04, Seaside Cottage, BeachHouse,Vacation, 5, 88.75, 84119.0
132932512482976, 2022-02-25, Seaside Cottage, BeachHouse,Vacation, 4, 96.96, 98020.0
132932512483024, 2022-03-08, Seaside Cottage, BeachHouse,Vacation, 4, 82.04, 77911.0
132932512483072, 2022-01-04, Seaside Cottage, BeachHouse,Vacation, 4, 94.17, 94048.0
132932512483120, 2022-04-24, Seaside Cottage, BeachHouse,Vacation, 3, 72.17, 97569.0
132932512483168, 2022-05-14, Seaside Cottage, BeachHouse,Vacation, 5, 85.51, 
132932512483216, 2022-05-14, Family Farmhouse, Cottage,Vacation, 1, 82.38, 94956.0
132932512483264, 2022-01-02, Seaside Cottage, BeachHouse,Vacation, , 82.94, 98441.0
132932512483312, , Seaside Cottage, BeachHouse,Vacation, 4, 66.8, 84551.0
132932512483360, 2022-01-07, Seaside Cottage, BeachHouse,Vacation, 5, 74.05, 96701.0
132932512483408, 2022-01-24, Seaside Cottage, BeachHouse,Vacation, 5, 87.86, 87523.0
132932512483456, 2022-04-02, Seaside Cottage, BeachHouse,Vacation, 4, 89.26, 86938.0
132932512483504, 2022-01-18, Seaside Cottage, BeachHouse,Vacation, 4, 81.69, 98968.0
132932512483552, 2022-06-10, Seaside Cottage, BeachHouse,Vacation, 3, 77.59, 90030.0
132932512483600, 2022-01-04, Seaside Cottage, BeachHouse,Vacation, 4, 82.35, 81528.0
132932512483648, 2022-02-02, Seaside Cottage, BeachHouse,Vacation, 3, 84.07, 67937.0
132932512483696, 2022-03-05, Seaside Cottage, BeachHouse,Vacation, 3, 69.35, 87507.0
132932512483744, 2022-03-01, Seaside Cottage, BeachHouse,Vacation, 3, 88.53, 88488.0
132932512483792, 2022-02-27, Urban Retreat, Cottage,Vacation, 4, 77.24, 81485.0
132932512483840, 2022-04-06, Sunset Retreat, BeachHouse,Vacation, 5, 77.62, 93895.0
132932512483888, 2022-06-02, Seaside Cottage, BeachHouse,Vacation, 4, 89.67, 94867.0
132932512483936, 2022-02-27, Family Farmhouse, Cottage,Vacation, 4, , 88306.0
132932512483984, 2022-06-12, Family Farmhouse, Cottage,Vacation, 5, 70.64, 83056.0
132932512484032, 2022-03-14, Seaside Cottage, BeachHouse,Vacation, 4, 74.63, 98967.0
132932512484080, 2022-01-22, Sunset Retreat, BeachHouse,Vacation, 3, 77.09, 88815.0
132932512484128, 2022-03-17, Seaside Cottage, BeachHouse,Vacation, 4, 69.81, 95881.0
132932512484176, 2022-01-08, Seaside Cottage, BeachHouse,Vacation, 4, 75.28, 80600.0
132932512484224, 2022-07-06, Urban Retreat, Cottage,Vacation, 5, 79.39, 92807.0
132932512484272, 2022-09-28, Seaside Cottage, BeachHouse,Vacation, 3, 74.79, 94720.0
132932512484320, 2022-01-28, Seaside Cottage, BeachHouse,Vacation, 4, 79.53, 89792.0
132932512484368, 2022-08-15, Sunset Retreat, BeachHouse,Vacation, 5, 74.86, 99013.0
132932512484416, 2022-03-15, Royal Suite, HotelRoom,Travel, 4, 83.76, 98427.0
132932512484464, 2022-08-11, Seaside Cottage, BeachHouse,Vacation, 3, 78.03, 
132932512484512, 2022-05-24, Seaside Cottage, BeachHouse,Vacation, 3, 70.25, 85088.0
132932512484560, 2022-03-27, Seaside Cottage, BeachHouse,Vacation, 5, 99.2, 86025.0
132932512484608, 2022-01-15, Sunset Retreat, BeachHouse,Vacation, 4, 79.61, 93958.0
132932512484656, 2022-04-28, Seaside Cottage, BeachHouse,Vacation, 5, 93.03, 87357.0
132932512484704, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 4, 82.13, 91904.0
132932512484752, , Sunset Retreat, BeachHouse,Vacation, 4, 84.43, 75365.0
132932512484800, 2022-02-12, Family Farmhouse, Cottage,Vacation, 5, 78.65, 92992.0
132932512484848, 2022-02-23, Seaside Cottage, BeachHouse,Vacation, 2, 93.0, 96384.0
132932512484896, 2022-02-14, Seaside Cottage, BeachHouse,Vacation, 5, 78.74, 
132932512484944, 2022-02-05, Seaside Cottage, BeachHouse,Vacation, 3, 79.43, 99496.0
132932512484992, 2022-03-23, Urban Retreat, Cottage,Vacation, 4, 95.17, 93204.0
132932512485040, 2022-08-18, Sunset Retreat, BeachHouse,Vacation, 4, 88.05, 91994.0
132932512485088, 2022-02-07, Family Farmhouse, Cottage,Vacation, 3, 77.9, 97213.0
132932512485136, 2022-01-03, Seaside Cottage, BeachHouse,Vacation, , 69.7, 83646.0
132932512485184, 2022-03-12, Seaside Cottage, BeachHouse,Vacation, , 82.45, 98733.0
132932512485232, 2022-04-25, Seaside Cottage, BeachHouse,Vacation, 4, 76.08, 97452.0
132932512485280, 2022-01-07, Seaside Cottage, BeachHouse,Vacation, 5, 70.34, 93827.0
132932512485328, 2022-04-14, Urban Retreat, Cottage,Vacation, 2, 88.83, 78070.0
132932512485376, 2022-02-28, Seaside Cottage, BeachHouse,Vacation, 5, 79.65, 91011.0
132932512485424, 2022-04-13, Seaside Cottage, BeachHouse,Vacation, 5, 72.3, 90136.0
132932512485472, 2022-02-21, Seaside Cottage, BeachHouse,Vacation, 4, 93.38, 84398.0
132932512485520, 2022-01-28, Seaside Cottage, BeachHouse,Vacation, 1, 93.92, 95172.0
132932512485568, 2022-03-22, Sunset Retreat, BeachHouse,Vacation, 4, 89.61, 97518.0
132932512485616, 2022-04-10, Family Farmhouse, Cottage,Vacation, 5, 88.31, 96054.0
132932512485664, 2022-07-08, Seaside Cottage, BeachHouse,Vacation, 5, 80.47, 92852.0
132932512485712, , Royal Suite, HotelRoom,Travel, 5, 81.73, 94584.0
132932512485760, 2022-04-29, Seaside Cottage, BeachHouse,Vacation, 3, 82.45, 99768.0
132932512485808, 2022-03-07, Seaside Cottage, BeachHouse,Vacation, 3, , 68025.0
132932512485856, 2022-01-05, Seaside Cottage, BeachHouse,Vacation, 4, 89.15, 89344.0
132932512485904, 2022-08-15, Seaside Cottage, BeachHouse,Vacation, 4, 74.29, 91208.0
132932512485952, , Urban Retreat, Cottage,Vacation, 4, 77.22, 97548.0
132932512486000, 2022-10-02, Seaside Cottage, BeachHouse,Vacation, 4, 95.77, 89890.0
132932512486048, 2022-01-27, Sunset Retreat, BeachHouse,Vacation, 3, 68.57, 97818.0
132932512486096, 2022-03-03, Seaside Cottage, BeachHouse,Vacation, 4, 62.23, 97170.0
132932512486144, 2022-01-07, Seaside Cottage, BeachHouse,Vacation, 5, 78.42, 90951.0
132932512486192, 2022-02-05, Oceanfront Villa, BeachHouse,Vacation, 5, 88.96, 93113.0
132932512486240, 2022-04-12, Seaside Cottage, BeachHouse,Vacation, 3, 78.82, 94290.0
132932512486288, 2022-02-01, Family Farmhouse, Cottage,Vacation, 5, 88.1, 95525.0
132932512486336, 2022-02-16, Family Farmhouse, Cottage,Vacation, 4, 65.41, 78786.0
132932512486384, 2022-03-21, Seaside Cottage, BeachHouse,Vacation, 4, 80.88, 76221.0
132932512486432, 2022-03-11, Seaside Cottage, BeachHouse,Vacation, 4, 86.02, 91328.0
132932512486480, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, , 85.24, 96853.0
132932512486528, 2022-06-25, Seaside Cottage, BeachHouse,Vacation, 4, 73.15, 98349.0
132932512486576, 2022-03-11, Seaside Cottage, BeachHouse,Vacation, 3, 69.41, 79646.0
132932512486624, 2022-05-26, Seaside Cottage, BeachHouse,Vacation, 5, 99.9, 86427.0
132932512486672, 2022-03-29, Urban Retreat, Cottage,Vacation, 4, 79.99, 97766.0
132932512486720, 2022-01-30, Seaside Cottage, BeachHouse,Vacation, 3, 82.27, 98812.0
132932512486768, 2022-02-16, Seaside Cottage, BeachHouse,Vacation, 3, 92.78, 91917.0
132932512486816, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, 5, , 77448.0
132932512486864, 2022-02-05, Seaside Cottage, BeachHouse,Vacation, 4, 80.3, 79116.0
132932512486912, 2022-01-12, Seaside Cottage, BeachHouse,Vacation, 5, 68.88, 89864.0
132932512486960, 2022-02-01, Sunset Retreat, BeachHouse,Vacation, 5, 93.91, 92205.0
132932512487008, 2022-02-23, Family Farmhouse, Cottage,Vacation, 5, 81.47, 98007.0
132932512487056, 2022-02-02, Seaside Cottage, BeachHouse,Vacation, 5, 76.61, 72680.0
132932512487104, 2022-01-17, Family Farmhouse, Cottage,Vacation, 3, 74.47, 
132932512487152, 2022-01-15, Seaside Cottage, BeachHouse,Vacation, 5, 72.25, 
132932512487200, 2022-01-18, Seaside Cottage, BeachHouse,Vacation, 3, 92.35, 70392.0
132932512487248, 2022-01-19, Urban Retreat, Cottage,Vacation, 4, 99.26, 76908.0
132932512487296, 2022-04-12, Seaside Cottage, BeachHouse,Vacation, 4, 90.1, 87215.0
132932512487344, 2022-04-26, Family Farmhouse, Cottage,Vacation, 4, 60.67, 98430.0
132932512487392, 2022-06-05, Seaside Cottage, BeachHouse,Vacation, 4, 74.05, 88903.0
132932512487440, 2022-02-24, Family Farmhouse, Cottage,Vacation, 5, 90.18, 68963.0
132932512487488, 2022-02-12, Seaside Cottage, BeachHouse,Vacation, 5, 69.18, 77929.0
132932512487536, 2022-05-14, Seaside Cottage, BeachHouse,Vacation, 4, 64.6, 97386.0
132932512487584, , Seaside Cottage, BeachHouse,Vacation, 2, 85.24, 97397.0
132932512487632, 2022-04-04, Seaside Cottage, BeachHouse,Vacation, 4, 94.12, 90841.0
132932512487680, 2022-02-02, Sunset Retreat, BeachHouse,Vacation, 4, 89.25, 91934.0
132932512487728, 2022-03-12, Seaside Cottage, BeachHouse,Vacation, 4, 80.45, 98236.0
132932512487776, 2022-04-08, Seaside Cottage, BeachHouse,Vacation, 4, 83.4, 95421.0
132932512487824, 2022-02-10, Seaside Cottage, BeachHouse,Vacation, 2, 97.79, 90987.0
132932512487872, 2022-09-07, Family Farmhouse, Cottage,Vacation, 5, 73.31, 95785.0
132932512487920, 2022-01-20, Seaside Cottage, BeachHouse,Vacation, 3, 61.32, 93726.0
132932512487968, 2022-09-17, Seaside Cottage, BeachHouse,Vacation, 4, 67.74, 97363.0
132932512488016, 2022-03-13, Family Farmhouse, Cottage,Vacation, 5, 88.94, 98624.0
132932512488064, 2022-01-21, Seaside Cottage, BeachHouse,Vacation, 4, 91.51, 98417.0
132932512488112, 2022-02-28, Seaside Cottage, BeachHouse,Vacation, 5, 90.84, 82609.0
132932512488160, 2022-06-27, Seaside Cottage, BeachHouse,Vacation, , 82.86, 93649.0
132932512488208, 2022-03-08, Seaside Cottage, BeachHouse,Vacation, 4, 64.09, 96739.0
132932512488256, 2022-04-14, Sunset Retreat, BeachHouse,Vacation, 4, 92.41, 86235.0
132932512488304, 2022-05-27, Seaside Cottage, BeachHouse,Vacation, 4, 79.37, 85820.0
132932512488352, 2022-01-28, Family Farmhouse, Cottage,Vacation, 5, 72.17, 87500.0
132932512488400, 2022-04-27, Seaside Cottage, BeachHouse,Vacation, 3, 93.69, 97828.0
132932512488448, 2022-04-07, Urban Retreat, Cottage,Vacation, 4, 90.46, 94962.0
132932512488496, 2022-08-25, Seaside Cottage, BeachHouse,Vacation, 2, 94.86, 95089.0
132932512488544, 2022-02-02, Seaside Cottage, BeachHouse,Vacation, 4, 87.18, 88599.0
132932512488592, 2022-02-02, Seaside Cottage, BeachHouse,Vacation, 3, 83.55, 82106.0
132932512488640, 2022-03-24, Seaside Cottage, BeachHouse,Vacation, , , 93807.0
132932512488688, 2022-05-18, Seaside Cottage, BeachHouse,Vacation, 4, 76.04, 92958.0
132932512488736, 2022-01-17, Royal Suite, HotelRoom,Travel, 5, 74.4, 99698.0
132932512488784, 2022-01-05, Seaside Cottage, BeachHouse,Vacation, 4, 84.33, 83859.0
132932512488832, 2022-01-26, Urban Retreat, Cottage,Vacation, 3, 94.98, 93553.0
132932512488880, 2022-06-04, Sunset Retreat, BeachHouse,Vacation, 4, 78.86, 98057.0
132932512488928, , Family Farmhouse, Cottage,Vacation, 3, 79.75, 95178.0
132932512488976, 2022-05-18, Sunset Retreat, BeachHouse,Vacation, 5, 72.21, 89298.0
132932512489024, 2022-04-30, Sunset Retreat, BeachHouse,Vacation, 5, 78.26, 74875.0
132932512489072, 2022-03-18, Family Farmhouse, Cottage,Vacation, 5, 88.66, 92416.0
132932512489120, 2022-02-10, Family Farmhouse, Cottage,Vacation, 4, 69.72, 97352.0
132932512489168, 2022-06-07, Seaside Cottage, BeachHouse,Vacation, 5, 64.29, 99800.0
132932512489216, 2022-06-13, Seaside Cottage, BeachHouse,Vacation, 5, 84.74, 90331.0
132932512489264, 2022-07-23, Urban Retreat, Cottage,Vacation, 3, 93.9, 78198.0
132932512489312, 2022-04-23, Seaside Cottage, BeachHouse,Vacation, , 86.22, 88107.0
132932512489360, 2022-05-05, Sunset Retreat, BeachHouse,Vacation, 3, 88.97, 96108.0
132932512489408, 2022-01-26, Family Farmhouse, Cottage,Vacation, , 81.64, 90468.0
132932512489456, 2022-07-09, Seaside Cottage, BeachHouse,Vacation, 5, 70.31, 89066.0
132932512489504, 2022-03-07, Family Farmhouse, Cottage,Vacation, 5, 73.7, 96888.0
132932512489552, 2022-02-14, Seaside Cottage, BeachHouse,Vacation, 3, 92.99, 67372.0
132932512489600, 2022-02-19, Family Farmhouse, Cottage,Vacation, 4, 66.23, 99173.0
132932512489648, 2022-01-10, Seaside Cottage, BeachHouse,Vacation, 4, 82.74, 99223.0
132932512489696, 2022-05-02, Seaside Cottage, BeachHouse,Vacation, 5, 72.86, 
132932512489744, 2022-08-03, Sunset Retreat, BeachHouse,Vacation, 3, 80.25, 97340.0
132932512489792, 2022-01-19, Seaside Cottage, BeachHouse,Vacation, 3, 82.66, 83364.0
132932512489840, 2022-08-24, Sunset Retreat, BeachHouse,Vacation, 5, 63.75, 99603.0
132932512489888, 2022-02-17, Seaside Cottage, BeachHouse,Vacation, 4, 79.13, 85183.0
132932512489936, 2022-03-04, Family Farmhouse, Cottage,Vacation, 4, 69.75, 89294.0
132932512489984, 2022-07-08, Seaside Cottage, BeachHouse,Vacation, 3, 113.54131327088736, 95963.0
132932512490032, 2022-06-26, Family Farmhouse, Cottage,Vacation, 4, 82.9, 
132932512490080, 2022-01-15, Family Farmhouse, Cottage,Vacation, 4, 68.84, 96569.0
132932512490128, 2022-05-02, Seaside Cottage, BeachHouse,Vacation, 3, 96.01, 87764.0
132932512490176, 2022-01-15, Seaside Cottage, BeachHouse,Vacation, 5, 83.59, 96585.0
132932512490224, 2022-05-09, Seaside Cottage, BeachHouse,Vacation, 5, 70.29, 90152.0
132932512490272, 2022-01-24, Family Farmhouse, Cottage,Vacation, 5, 75.86, 75824.0
132932512490320, 2022-02-18, Seaside Cottage, BeachHouse,Vacation, 4, 88.01, 91787.0
132932512490368, 2022-01-27, Sunset Retreat, BeachHouse,Vacation, 3, 95.27, 95674.0
132932512490416, 2022-07-24, Seaside Cottage, BeachHouse,Vacation, 2, 88.64, 97822.0
132932512490464, 2022-04-22, Seaside Cottage, BeachHouse,Vacation, 4, 95.53, 97141.0
132932512490512, 2022-03-06, Sunset Retreat, BeachHouse,Vacation, 4, 81.06, 88619.0
132932512490560, 2022-02-22, Seaside Cottage, BeachHouse,Vacation, 3, 86.21, 89027.0
132932512490608, , Seaside Cottage, BeachHouse,Vacation, 5, 75.29, 80900.0
132932512490656, 2022-01-11, Seaside Cottage, BeachHouse,Vacation, 4, 65.25, 84367.0
132932512490704, 2022-09-14, Family Farmhouse, Cottage,Vacation, 5, 86.45, 
132932512490752, 2022-06-23, Seaside Cottage, BeachHouse,Vacation, 4, 81.48, 97208.0
132932512490800, 2022-01-07, Family Farmhouse, Cottage,Vacation, 4, 71.87, 69884.0
132932512490848, 2022-06-01, Seaside Cottage, BeachHouse,Vacation, 5, , 88082.0
132932512490896, 2022-04-29, Sunset Retreat, BeachHouse,Vacation, 4, 83.38, 90384.0
132932512490944, , Sunset Retreat, BeachHouse,Vacation, 3, 89.71, 92392.0
132932512490992, 2022-09-08, Family Farmhouse, Cottage,Vacation, 3, 72.11, 95594.0
132932512491040, 2022-02-10, Seaside Cottage, BeachHouse,Vacation, 4, 77.2, 98202.0
132932512491088, 2022-01-18, Seaside Cottage, BeachHouse,Vacation, , 72.86, 89586.0
132932512491136, 2022-02-04, Sunset Retreat, BeachHouse,Vacation, 4, 64.03, 91688.0
132932512491184, 2022-05-07, Family Farmhouse, Cottage,Vacation, 4, 66.57, 87994.0
132932512491232, 2022-01-04, Family Farmhouse, Cottage,Vacation, 5, 85.6, 90327.0
132932512491280, 2022-03-31, Seaside Cottage, BeachHouse,Vacation, 4, 84.72, 89033.0
132932512491328, 2022-08-19, Sunset Retreat, BeachHouse,Vacation, 4, 87.0, 89716.0
132932512491376, 2022-02-27, Seaside Cottage, BeachHouse,Vacation, , 80.36, 73789.0
132932512491424, 2022-04-09, Seaside Cottage, BeachHouse,Vacation, 3, 88.12, 95338.0
132932512491472, 2022-05-24, Seaside Cottage, BeachHouse,Vacation, 5, 86.9, 86380.0
132932512491520, 2022-03-28, Seaside Cottage, BeachHouse,Vacation, 5, 83.01, 96508.0
132932512491568, 2022-03-10, Family Farmhouse, Cottage,Vacation, 5, 93.18, 96998.0
132932512491616, 2022-04-21, Seaside Cottage, BeachHouse,Vacation, 4, 88.69, 
132932512491664, 2022-03-17, Seaside Cottage, BeachHouse,Vacation, 5, 70.97, 99129.0
132932512491712, 2022-02-09, Sunset Retreat, BeachHouse,Vacation, 3, 81.64, 90184.0
132932512491760, 2022-01-06, Seaside Cottage, BeachHouse,Vacation, 4, 93.49, 86796.0
132932512491808, 2022-08-03, Family Farmhouse, Cottage,Vacation, 3, 80.12, 97416.0
132932512491856, 2022-06-11, Family Farmhouse, Cottage,Vacation, 3, 75.61, 88457.0
132932512491904, 2022-11-12, Sunset Retreat, BeachHouse,Vacation, 4, 91.59, 83731.0
132932512491952, 2022-02-13, Seaside Cottage, BeachHouse,Vacation, , 84.69, 99075.0
132932512492000, , Sunset Retreat, BeachHouse,Vacation, 5, 61.16, 76640.0
132932512492048, 2022-01-19, Seaside Cottage, BeachHouse,Vacation, 5, , 99265.0
132932512492096, 2022-02-09, Seaside Cottage, BeachHouse,Vacation, 4, 81.83, 66428.0
132932512492144, 2022-02-15, Urban Retreat, Cottage,Vacation, 2, 86.67, 99751.0
132932512492192, 2022-09-18, Sunset Retreat, BeachHouse,Vacation, 3, 86.72, 83209.0
132932512492240, 2022-03-20, Seaside Cottage, BeachHouse,Vacation, 2, , 76322.0
132932512492288, 2022-04-21, Sunset Retreat, BeachHouse,Vacation, 4, 87.43, 86402.0
132932512492336, 2022-09-22, Seaside Cottage, BeachHouse,Vacation, 4, 82.78, 87883.0
132932512492384, 2022-06-16, Seaside Cottage, BeachHouse,Vacation, 5, 83.8, 74436.0
132932512492432, 2022-01-22, Sunset Retreat, BeachHouse,Vacation, 5, 84.48, 86995.0
132932512492480, 2022-03-12, Seaside Cottage, BeachHouse,Vacation, 4, 77.93, 91268.0
132932512492528, 2022-07-23, Urban Retreat, Cottage,Vacation, 3, 65.07, 97258.0
132932512492576, 2022-05-06, Seaside Cottage, BeachHouse,Vacation, 4, 87.81, 95250.0
132932512492624, 2022-03-18, Sunset Retreat, BeachHouse,Vacation, 4, 72.04, 97469.0
132932512492672, 2022-04-17, Seaside Cottage, BeachHouse,Vacation, 4, 86.86, 87088.0
132932512492720, 2022-08-01, Sunset Retreat, BeachHouse,Vacation, 5, 81.88, 93931.0
132932512492768, 2022-03-10, Seaside Cottage, BeachHouse,Vacation, 4, 86.97, 94409.0
132932512492816, 2022-03-06, Family Farmhouse, Cottage,Vacation, 5, 78.81, 99168.0
132932512492864, 2022-03-12, Seaside Cottage, BeachHouse,Vacation, , 81.37, 
132932512492912, 2022-04-30, Family Farmhouse, Cottage,Vacation, 5, 87.95, 98496.0
132932512492960, 2022-02-11, Seaside Cottage, BeachHouse,Vacation, 5, 82.55, 94376.0
132932512493008, 2022-06-04, Seaside Cottage, BeachHouse,Vacation, 5, 78.41, 92422.0
132932512493056, 2022-02-10, Family Farmhouse, Cottage,Vacation, 5, 85.8, 83595.0
132932512493104, 2022-05-19, Urban Retreat, Cottage,Vacation, 3, 79.18, 94775.0
132932512493152, 2022-05-18, Seaside Cottage, BeachHouse,Vacation, 5, 88.43, 97622.0
132932512493200, 2022-02-15, Seaside Cottage, BeachHouse,Vacation, 5, 80.8, 81637.0
132932512493248, 2022-05-30, Seaside Cottage, BeachHouse,Vacation, 2, 91.77, 95608.0
132932512493296, , Seaside Cottage, BeachHouse,Vacation, 2, 68.15, 95284.0
132932512493344, 2022-07-08, Seaside Cottage, BeachHouse,Vacation, 5, , 85619.0
132932512493392, 2022-03-06, Seaside Cottage, BeachHouse,Vacation, , 81.24, 77028.0
132932512493440, 2022-01-30, Sunset Retreat, BeachHouse,Vacation, 4, 67.92, 75862.0
132932512493488, 2022-03-29, Seaside Cottage, BeachHouse,Vacation, 5, 83.51, 93467.0
132932512493536, 2022-02-24, Urban Retreat, Cottage,Vacation, 4, 61.86, 63576.0
132932512493584, 2022-08-19, Seaside Cottage, BeachHouse,Vacation, 4, 82.01, 80483.0
132932512493632, 2022-09-01, Seaside Cottage, BeachHouse,Vacation, 4, 83.87, 94351.0
132932512493680, 2022-01-26, Sunset Retreat, BeachHouse,Vacation, 4, 67.69, 94001.0
132932512493728, 2022-02-20, Seaside Cottage, BeachHouse,Vacation, , 76.72, 71877.0
132932512493776, 2022-05-27, Seaside Cottage, BeachHouse,Vacation, 5, 77.29, 95809.0
132932512493824, 2022-04-05, Sunset Retreat, BeachHouse,Vacation, 3, 75.78, 95927.0
132932512493872, 2022-02-01, Family Farmhouse, Cottage,Vacation, 3, 73.8, 85371.0
132932512493920, 2022-09-05, Family Farmhouse, Cottage,Vacation, 5, 62.75, 76193.0
132932512493968, 2022-05-21, Seaside Cottage, BeachHouse,Vacation, 5, 76.07, 82716.0
132932512494016, 2022-05-25, Seaside Cottage, BeachHouse,Vacation, 4, , 92401.0
132932512494064, 2022-01-21, Seaside Cottage, BeachHouse,Vacation, 5, 95.54, 91131.0
132932512494112, 2022-01-17, Family Farmhouse, Cottage,Vacation, 3, 75.09, 92821.0
132932512494160, 2022-03-09, Seaside Cottage, BeachHouse,Vacation, 3, 85.35, 95749.0
132932512494208, 2022-05-31, Seaside Cottage, BeachHouse,Vacation, 3, 63.46, 88681.0
132932512494256, 2022-07-08, Seaside Cottage, BeachHouse,Vacation, 5, 81.05, 92783.0
132932512494304, 2022-04-03, Sunset Retreat, BeachHouse,Vacation, 5, 90.11, 94302.0
132932512494352, 2022-01-20, Family Farmhouse, Cottage,Vacation, 4, 88.0, 98116.0
132932512494400, 2022-04-24, Sunset Retreat, BeachHouse,Vacation, 2, 76.66, 97579.0
132932512494448, 2022-02-15, Sunset Retreat, BeachHouse,Vacation, 4, 84.85, 85328.0
132932512494496, 2022-05-07, Seaside Cottage, BeachHouse,Vacation, 5, 85.59, 
132932512494544, 2022-02-26, Seaside Cottage, BeachHouse,Vacation, 5, 63.29, 82119.0
132932512494592, 2022-06-16, Seaside Cottage, BeachHouse,Vacation, 4, 73.52, 92545.0
132932512494640, 2022-04-25, Sunset Retreat, BeachHouse,Vacation, 5, 96.98, 
132932512494688, 2022-04-02, Seaside Cottage, BeachHouse,Vacation, 4, 78.2, 88931.0
132932512494736, 2022-01-25, Seaside Cottage, BeachHouse,Vacation, , 90.12, 93836.0
132932512494784, 2022-03-01, Seaside Cottage, BeachHouse,Vacation, 5, 73.21, 81088.0
132932512494832, 2022-01-23, Family Farmhouse, Cottage,Vacation, , 89.55, 85904.0
132932512494880, 2022-01-24, Seaside Cottage, BeachHouse,Vacation, 5, 66.14, 99869.0
132932512494928, 2022-01-08, Sunset Retreat, BeachHouse,Vacation, 4, 67.66, 95508.0
132932512494976, 2022-07-04, Seaside Cottage, BeachHouse,Vacation, 4, 84.76, 96101.0
132932512495024, 2022-01-20, Family Farmhouse, Cottage,Vacation, 5, 83.03, 79529.0
132932512495072, 2022-05-18, Family Farmhouse, Cottage,Vacation, 4, 94.22, 98760.0
132932512495120, 2022-07-27, Sunset Retreat, BeachHouse,Vacation, 4, 84.15, 91435.0
132932512495168, 2022-03-01, Seaside Cottage, BeachHouse,Vacation, 4, 95.47, 
132932512495216, 2022-02-22, Seaside Cottage, BeachHouse,Vacation, 5, 73.74, 89006.0
